"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","prob","stratum","psu","impdiff","impenv","impfree","impfun","imprich","impsafe","imptrad","ipadvnt","ipbhprp","ipcrtiv","ipeqopt","ipfrule","ipgdtim","iphlppl","iplylfr","ipmodst","iprspot","ipshabt","ipstrgv","ipsuces","ipudrst"
"ESS9e03_2",9,"3.2","23.11.2023",3678,"AT",0.6033864,0.9048988,0.30209145,0.2733622,0.0011322738,24,1112,1,1,3,1,4,2,3,1,3,2,2,4,1,2,1,3,4,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",3684,"AT",0.5400543,0.80991995,0.30209145,0.2446699,0.0012650555,22,557,2,2,1,5,4,2,2,6,2,2,2,1,2,2,2,4,2,2,2,2,1
"ESS9e03_2",9,"3.2","23.11.2023",3730,"AT",0.601063,0.80062926,0.30209145,0.24186325,0.0011366507,39,1216,5,1,1,1,6,1,1,6,1,6,3,1,5,2,1,1,1,5,1,6,5
"ESS9e03_2",9,"3.2","23.11.2023",3734,"AT",1.0948259,2.3188758,0.30209145,0.7005125,0.00062402495,21,446,4,2,4,3,4,2,2,5,3,4,3,4,3,3,1,3,3,4,2,5,3
"ESS9e03_2",9,"3.2","23.11.2023",3773,"AT",0.61931956,0.24094728,0.30209145,0.07278811,0.0011031439,83,194,3,1,2,2,2,1,1,4,2,2,1,4,2,2,1,3,2,2,2,2,1
"ESS9e03_2",9,"3.2","23.11.2023",3814,"AT",0.95653504,0.3721414,0.30209145,0.11242073,0.0007142432,91,459,4,1,2,3,3,2,2,5,3,1,1,4,1,2,1,3,3,2,3,4,2
"ESS9e03_2",9,"3.2","23.11.2023",3838,"AT",0.5568069,0.4366616,0.30209145,0.13191174,0.0012269939,20,224,2,1,1,2,6,5,6,3,5,2,1,5,4,2,1,2,6,5,4,5,2
"ESS9e03_2",9,"3.2","23.11.2023",3851,"AT",0.9310859,0.6525983,0.30209145,0.19714437,0.0007337654,38,1200,2,2,2,1,2,2,2,3,1,2,2,2,2,2,1,2,1,2,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",3893,"AT",1.4051688,4.0001955,0.30209145,1.2084248,0.00048620396,101,654,4,3,1,2,2,2,2,3,2,1,2,3,2,4,1,5,1,1,2,1,1
"ESS9e03_2",9,"3.2","23.11.2023",3917,"AT",0.4108159,1.1236253,0.30209145,0.3394376,0.0016630288,18,1051,4,2,2,2,4,1,1,4,1,2,2,4,2,1,1,2,3,4,1,4,2
"ESS9e03_2",9,"3.2","23.11.2023",3949,"AT",0.9062915,1.6135384,0.30209145,0.48743615,0.00075383985,100,634,1,2,1,1,2,2,3,2,3,1,1,6,1,2,2,4,2,2,2,2,1
"ESS9e03_2",9,"3.2","23.11.2023",4018,"AT",1.1871475,0.46186167,0.30209145,0.13952446,0.000575496,89,331,1,2,1,1,4,3,3,4,1,1,3,6,1,2,1,2,2,6,2,5,1
"ESS9e03_2",9,"3.2","23.11.2023",4068,"AT",2.3246973,0.7265148,0.30209145,0.21947391,0.00029388713,59,1691,5,2,2,5,5,2,2,6,2,3,2,5,3,2,2,2,3,3,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",4081,"AT",1.1668464,1.7499206,0.30209145,0.52863604,0.00058550865,25,1113,4,1,1,3,4,2,4,5,3,2,1,5,3,1,1,4,4,2,2,3,1
"ESS9e03_2",9,"3.2","23.11.2023",4112,"AT",0.4553519,0.32476887,0.30209145,0.0981099,0.0015003751,70,1929,4,1,3,3,6,1,2,6,1,1,1,6,4,1,1,1,3,2,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",4180,"AT",0.54741293,0.42929468,0.30209145,0.12968625,0.0012480499,21,446,2,1,1,2,5,1,3,4,2,2,2,3,2,2,1,3,3,2,2,3,1
"ESS9e03_2",9,"3.2","23.11.2023",4199,"AT",0.6061253,0.4248332,0.30209145,0.12833849,0.0011271575,64,1453,3,2,1,2,3,1,4,2,2,3,1,4,1,1,2,3,2,4,2,3,1
"ESS9e03_2",9,"3.2","23.11.2023",4211,"AT",1.1871475,0.55114895,0.30209145,0.16649738,0.000575496,89,388,3,1,2,3,3,2,3,3,3,2,2,4,2,1,2,2,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",4249,"AT",1.1769805,0.8551859,0.30209145,0.25834435,0.0005804673,23,779,3,2,2,2,5,3,4,4,2,3,2,2,3,3,3,3,2,2,3,2,3
"ESS9e03_2",9,"3.2","23.11.2023",4268,"AT",1.2324476,1.7737304,0.30209145,0.53582877,0.0005543429,18,1049,2,3,2,2,3,2,3,3,3,2,2,3,2,3,2,3,3,2,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",4283,"AT",0.5361598,0.57073486,0.30209145,0.17241412,0.0012742444,26,1143,2,1,2,3,5,1,1,5,3,1,2,2,4,2,1,3,2,2,1,2,3
"ESS9e03_2",9,"3.2","23.11.2023",4347,"AT",0.9310859,0.7340901,0.30209145,0.22176234,0.0007337654,38,1194,3,1,1,2,2,1,3,3,2,2,2,2,1,3,1,5,1,1,1,1,4
"ESS9e03_2",9,"3.2","23.11.2023",4366,"AT",1.8183758,1.0613183,0.30209145,0.32061517,0.00037571916,64,1453,4,2,2,3,2,3,3,4,2,1,2,3,3,3,2,3,2,1,1,1,3
"ESS9e03_2",9,"3.2","23.11.2023",4376,"AT",0.57626384,0.26186743,0.30209145,0.07910791,0.0011855657,75,2003,3,2,2,2,4,1,2,2,2,1,2,4,2,2,2,5,2,1,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",4429,"AT",1.0220652,1.3199155,0.30209145,0.3987352,0.0006684492,96,561,1,4,2,3,2,3,3,3,3,2,3,4,2,2,2,3,1,3,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",4431,"AT",0.42709878,0.24343571,0.30209145,0.073539846,0.0015996267,86,244,3,1,2,1,5,2,1,5,1,1,1,3,2,1,1,2,3,3,3,3,1
"ESS9e03_2",9,"3.2","23.11.2023",4519,"AT",1.1486087,0.80506027,0.30209145,0.24320182,0.00059480534,48,1419,4,3,4,3,4,3,4,4,3,4,4,3,3,3,3,4,3,4,3,4,4
"ESS9e03_2",9,"3.2","23.11.2023",4529,"AT",0.4683896,0.7542416,0.30209145,0.22784993,0.0014586119,101,647,5,1,2,2,5,1,4,6,2,1,2,1,5,1,2,3,1,1,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",4532,"AT",1.1012918,0.7718955,0.30209145,0.23318304,0.0006203611,43,1231,4,5,5,4,4,5,4,5,4,4,3,5,5,3,4,4,4,3,4,4,4
"ESS9e03_2",9,"3.2","23.11.2023",4558,"AT",2.1750767,2.4216962,0.30209145,0.7315737,0.00031410324,94,521,3,1,1,1,3,2,1,3,1,2,2,4,2,1,1,3,1,2,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",4565,"AT",0.7704773,0.32526338,0.30209145,0.098259285,0.00088672136,78,79,4,2,3,2,4,2,4,4,3,3,2,5,2,3,2,5,3,3,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",4592,"AT",0.35976103,0.1518761,0.30209145,0.045880474,0.0018990346,72,1955,2,1,1,2,2,1,2,3,1,2,2,3,1,1,2,2,1,2,1,1,3
"ESS9e03_2",9,"3.2","23.11.2023",4608,"AT",1.037346,2.837254,0.30209145,0.8571102,0.00065860245,12,972,5,1,3,2,5,1,2,6,2,5,2,4,3,1,2,1,2,4,1,4,2
"ESS9e03_2",9,"3.2","23.11.2023",4620,"AT",0.61201316,0.47995567,0.30209145,0.1449905,0.0011163137,32,624,4,1,2,3,5,2,1,5,2,3,2,2,3,2,1,4,1,4,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",4628,"AT",0.6838818,0.53631663,0.30209145,0.16201667,0.000999001,64,1564,4,2,1,3,5,2,2,6,2,3,3,4,3,2,1,2,2,4,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",4639,"AT",1.1167736,1.5044544,0.30209145,0.4544828,0.0006117611,55,1555,1,1,1,2,2,1,2,1,2,3,1,2,2,3,1,1,2,1,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",4678,"AT",0.82716376,0.34733436,0.30209145,0.104926735,0.00082595326,81,127,3,1,1,3,6,1,2,6,3,2,1,2,3,1,1,1,4,3,1,4,2
"ESS9e03_2",9,"3.2","23.11.2023",4702,"AT",0.98409885,0.6657684,0.30209145,0.20112294,0.0006942378,87,254,4,2,2,3,5,2,2,5,2,3,1,3,3,1,1,2,3,3,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",4774,"AT",1.1857339,0.4613115,0.30209145,0.13935825,0.0005761821,57,1655,1,1,1,2,5,1,2,4,1,3,3,1,1,3,1,1,1,3,1,4,1
"ESS9e03_2",9,"3.2","23.11.2023",4776,"AT",0.59357375,0.27557448,0.30209145,0.08324869,0.001150992,89,399,3,3,3,3,3,4,3,2,3,3,3,2,3,3,2,3,2,3,1,3,3
"ESS9e03_2",9,"3.2","23.11.2023",4827,"AT",1.2454467,2.0164893,0.30209145,0.6091642,0.0005485571,22,668,3,1,3,3,5,1,2,5,1,2,1,1,3,1,1,1,4,1,1,3,1
"ESS9e03_2",9,"3.2","23.11.2023",4932,"AT",0.37735337,0.56299233,0.30209145,0.17007516,0.0018105009,99,605,4,1,1,1,6,1,3,3,1,2,5,2,5,1,2,4,2,2,2,1,5
"ESS9e03_2",9,"3.2","23.11.2023",4966,"AT",0.7102419,1.149817,0.30209145,0.34734988,0.00096192386,15,1010,2,2,3,5,4,2,3,6,3,3,3,2,4,3,3,3,2,3,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",5009,"AT",0.54374075,4.0001955,0.30209145,1.2084248,0.0012564787,23,890,4,1,2,3,5,3,4,5,1,3,1,5,5,1,1,1,1,5,2,3,1
"ESS9e03_2",9,"3.2","23.11.2023",5037,"AT",0.59357375,0.47664517,0.30209145,0.14399043,0.001150992,89,396,3,1,2,3,6,2,3,4,3,2,1,4,3,2,1,5,3,4,2,4,1
"ESS9e03_2",9,"3.2","23.11.2023",5042,"AT",1.2499689,2.0235848,0.30209145,0.6113077,0.00054657256,6,859,4,1,1,1,6,1,1,6,4,1,2,4,2,1,1,1,4,4,2,4,1
"ESS9e03_2",9,"3.2","23.11.2023",5065,"AT",1.0791376,1.747025,0.30209145,0.52776134,0.0006330969,19,1072,3,4,1,2,2,1,6,4,2,4,3,3,2,4,1,3,2,3,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",5073,"AT",0.8700155,0.33848098,0.30209145,0.10225221,0.0007852718,90,452,1,1,3,1,4,2,3,5,1,2,2,1,4,1,1,1,2,1,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",5077,"AT",1.9055264,1.5305766,0.30209145,0.4623741,0.00035853538,34,935,7,6,7,6,7,7,6,6,6,7,7,7,7,6,6,7,6,7,6,6,7
"ESS9e03_2",9,"3.2","23.11.2023",5110,"AT",2.7206109,1.5879202,0.30209145,0.4796971,0.00025111958,51,1489,4,1,2,2,5,2,1,5,2,2,2,3,3,1,2,3,2,2,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",5145,"AT",0.82716376,0.58995515,0.30209145,0.1782204,0.00082595326,81,115,2,1,3,2,4,1,1,4,2,3,3,2,2,1,1,2,2,3,1,3,1
"ESS9e03_2",9,"3.2","23.11.2023",5152,"AT",0.8761643,0.6249034,0.30209145,0.18877797,0.0007797609,65,1799,5,4,3,4,6,1,2,6,1,5,1,5,3,1,1,6,3,3,2,5,2
"ESS9e03_2",9,"3.2","23.11.2023",5179,"AT",1.0791376,1.92127,0.30209145,0.5803992,0.0006330969,19,1098,2,3,1,2,3,4,2,3,3,3,2,6,1,2,1,5,2,2,2,1,3
"ESS9e03_2",9,"3.2","23.11.2023",5189,"AT",0.4683896,0.7542416,0.30209145,0.22784993,0.0014586119,101,653,3,1,2,4,5,1,1,5,2,2,1,3,2,1,1,3,1,1,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",5202,"AT",1.1461278,1.7099649,0.30209145,0.51656574,0.0005960929,105,734,2,1,5,2,4,1,1,4,1,1,1,3,2,1,1,2,1,1,2,4,1
"ESS9e03_2",9,"3.2","23.11.2023",5213,"AT",0.6197181,0.26022568,0.30209145,0.078611955,0.0011024346,69,1908,2,5,2,1,3,3,3,5,1,2,1,4,3,3,2,2,3,1,3,1,3
"ESS9e03_2",9,"3.2","23.11.2023",5234,"AT",0.8216318,1.2258335,0.30209145,0.37031382,0.0008315144,18,1050,4,2,2,2,4,1,1,4,2,2,2,2,3,1,2,2,2,2,1,3,3
"ESS9e03_2",9,"3.2","23.11.2023",5322,"AT",0.5530676,0.43372923,0.30209145,0.1310259,0.0012352896,1,2,2,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,4,4,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",5326,"AT",1.003391,0.31357998,0.30209145,0.09472983,0.0006808897,93,504,2,1,2,2,5,1,1,5,1,2,1,2,3,1,1,2,2,2,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",5337,"AT",1.1328166,0.79399115,0.30209145,0.23985794,0.0006030973,27,1154,2,1,1,3,4,3,3,3,3,1,1,3,2,3,1,3,3,2,4,4,3
"ESS9e03_2",9,"3.2","23.11.2023",5344,"AT",1.722913,1.0056008,0.30209145,0.30378342,0.00039653693,48,1393,2,2,2,3,5,2,3,4,5,3,4,3,3,2,2,3,2,4,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",5372,"AT",1.2812964,1.5732629,0.30209145,0.4752693,0.00053320895,86,221,2,1,1,1,3,2,2,4,2,2,2,4,1,1,2,2,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",5418,"AT",1.0791376,1.6100192,0.30209145,0.48637304,0.0006330969,19,1104,5,1,3,1,4,2,1,5,3,4,3,3,4,1,1,2,2,2,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",5559,"AT",1.1857339,0.84569657,0.30209145,0.2554777,0.0005761821,57,1665,5,1,5,6,6,1,1,6,1,6,3,1,6,3,5,1,1,6,2,6,1
"ESS9e03_2",9,"3.2","23.11.2023",5571,"AT",0.59357375,0.2227648,0.30209145,0.06729534,0.001150992,89,395,2,2,1,2,3,2,3,2,4,2,2,3,2,2,2,4,3,3,3,2,3
"ESS9e03_2",9,"3.2","23.11.2023",5574,"AT",0.8761643,0.273819,0.30209145,0.08271838,0.0007797609,65,1807,2,3,2,3,3,1,3,2,2,3,3,2,3,4,3,3,3,3,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",5621,"AT",1.2724005,0.9075096,0.30209145,0.2741509,0.0005369368,61,1711,5,2,1,5,4,1,5,4,2,3,2,5,5,2,2,2,6,4,6,5,1
"ESS9e03_2",9,"3.2","23.11.2023",5633,"AT",0.5530676,0.5887329,0.30209145,0.17785117,0.0012352896,1,2,6,6,5,6,5,1,5,6,4,3,1,5,5,3,5,3,6,4,1,6,5
"ESS9e03_2",9,"3.2","23.11.2023",5650,"AT",1.0360992,0.8125343,0.30209145,0.24545966,0.000659395,28,1709,1,2,1,3,3,4,3,2,6,1,1,4,3,2,2,5,3,3,3,4,2
"ESS9e03_2",9,"3.2","23.11.2023",5663,"AT",1.003391,0.71564466,0.30209145,0.21619013,0.0006808897,93,503,3,1,1,2,6,1,1,6,1,2,1,5,2,1,1,1,3,5,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",5670,"AT",0.91924375,0.53652847,0.30209145,0.16208066,0.0007432181,46,1330,3,1,2,2,4,2,1,4,2,2,2,3,2,2,1,3,1,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",5689,"AT",0.8202559,1.1805063,0.30209145,0.35662088,0.0008329092,9,897,4,3,4,3,4,4,2,3,4,2,3,3,4,2,2,4,3,4,3,2,4
"ESS9e03_2",9,"3.2","23.11.2023",5703,"AT",1.0448954,1.6825815,0.30209145,0.5082935,0.00065384404,10,911,4,2,3,4,4,3,1,3,3,3,3,4,3,3,3,3,4,3,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",5762,"AT",0.50140136,0.8926823,0.30209145,0.2696717,0.0013625782,103,688,3,2,2,1,2,3,2,1,5,1,2,5,1,1,1,1,3,2,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",5826,"AT",0.5530676,0.43372923,0.30209145,0.1310259,0.0012352896,1,2,3,2,2,4,4,1,3,5,2,4,2,3,3,2,2,3,2,4,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",5846,"AT",1.3398379,0.7820141,0.30209145,0.23623976,0.0005099114,49,1437,5,1,2,4,5,3,1,5,2,3,3,3,4,2,1,4,2,5,2,4,2
"ESS9e03_2",9,"3.2","23.11.2023",5874,"AT",1.1871475,0.501164,0.30209145,0.15139736,0.000575496,89,398,1,1,1,3,6,4,5,2,4,1,1,4,5,1,1,3,3,4,8,5,1
"ESS9e03_2",9,"3.2","23.11.2023",5882,"AT",0.8761643,0.34087297,0.30209145,0.10297481,0.0007797609,65,1828,2,2,1,2,3,2,2,3,1,3,2,2,2,3,2,3,2,3,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",5895,"AT",1.6422387,2.6589305,0.30209145,0.8032402,0.00041601664,21,446,3,1,1,2,3,2,3,3,3,2,2,4,3,2,2,2,2,2,3,2,2
"ESS9e03_2",9,"3.2","23.11.2023",5915,"AT",0.50140136,2.4831345,0.30209145,0.7501337,0.0013625782,103,687,4,1,1,3,5,1,5,4,3,1,1,3,3,2,1,4,2,1,4,1,1
"ESS9e03_2",9,"3.2","23.11.2023",5925,"AT",0.49587885,1.0502864,0.30209145,0.31728256,0.0013777531,36,1147,3,2,3,2,4,3,3,3,3,4,2,3,3,2,3,3,2,3,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",6014,"AT",1.7786008,1.5419312,0.30209145,0.46580422,0.0003841214,57,1600,6,2,2,5,6,3,3,6,3,1,3,5,2,2,2,2,2,5,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",6146,"AT",0.5530676,0.43372923,0.30209145,0.1310259,0.0012352896,1,2,5,2,2,2,5,1,4,6,1,2,3,2,4,1,1,2,1,2,1,4,1
"ESS9e03_2",9,"3.2","23.11.2023",6174,"AT",0.9917577,0.72060436,0.30209145,0.21768841,0.00068887655,36,1134,5,3,1,3,3,2,2,4,4,2,5,5,4,4,3,5,2,3,8,2,5
"ESS9e03_2",9,"3.2","23.11.2023",6196,"AT",1.7191917,3.757745,0.30209145,1.1351826,0.00039739526,105,731,4,1,1,4,6,3,6,5,5,1,1,3,5,1,3,4,3,3,3,3,1
"ESS9e03_2",9,"3.2","23.11.2023",6198,"AT",1.4152801,1.1098977,0.30209145,0.3352906,0.00048273033,42,1247,4,1,3,2,6,1,6,5,5,3,1,6,3,2,1,2,5,3,1,3,3
"ESS9e03_2",9,"3.2","23.11.2023",6203,"AT",1.1486087,0.90076715,0.30209145,0.27211404,0.00059480534,48,1416,4,2,2,4,5,2,2,5,2,4,2,3,4,2,2,3,2,2,2,4,3
"ESS9e03_2",9,"3.2","23.11.2023",6211,"AT",0.5110326,0.159708,0.30209145,0.04824642,0.0013368984,96,560,2,2,2,2,3,3,2,3,3,4,2,3,2,3,1,3,3,4,4,2,2
"ESS9e03_2",9,"3.2","23.11.2023",6252,"AT",0.95936275,1.1497614,0.30209145,0.3473331,0.000712138,3,782,2,1,1,1,6,2,2,5,1,2,2,6,1,2,1,6,6,4,2,6,1
"ESS9e03_2",9,"3.2","23.11.2023",6256,"AT",0.5664083,0.602934,0.30209145,0.1821412,0.0012061946,27,1154,4,3,2,4,5,2,2,5,2,4,2,3,3,2,2,2,3,3,4,3,2
"ESS9e03_2",9,"3.2","23.11.2023",6286,"AT",1.4267465,1.8026673,0.30209145,0.5445704,0.00047885076,40,1228,3,2,1,3,4,2,2,3,2,3,2,2,2,2,2,3,2,3,2,3,3
"ESS9e03_2",9,"3.2","23.11.2023",6314,"AT",1.6432636,4.0001955,0.30209145,1.2084248,0.0004157572,18,1053,1,1,1,1,4,1,1,1,1,3,1,4,1,1,1,4,1,1,1,3,2
"ESS9e03_2",9,"3.2","23.11.2023",6315,"AT",0.50140136,0.8074003,0.30209145,0.24390872,0.0013625782,103,673,1,2,1,1,5,2,1,3,5,2,1,6,1,1,1,1,2,4,1,2,1
"ESS9e03_2",9,"3.2","23.11.2023",6334,"AT",0.7388793,1.1961783,0.30209145,0.36135525,0.0009246417,16,1020,2,1,3,2,4,2,3,4,2,2,2,4,2,2,2,3,2,2,3,4,2
"ESS9e03_2",9,"3.2","23.11.2023",6364,"AT",1.1871475,0.55114895,0.30209145,0.16649738,0.000575496,89,411,3,1,3,3,5,1,1,3,4,2,6,1,2,1,1,5,2,2,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",6430,"AT",0.61931956,0.44171497,0.30209145,0.13343832,0.0011031439,83,196,5,1,2,4,4,1,1,6,1,3,1,3,3,1,1,2,3,3,1,4,2
"ESS9e03_2",9,"3.2","23.11.2023",6460,"AT",1.1857339,0.4449992,0.30209145,0.13443045,0.0005761821,57,1604,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2
"ESS9e03_2",9,"3.2","23.11.2023",6473,"AT",0.59286696,0.23065574,0.30209145,0.069679126,0.0011523642,57,1614,5,2,1,5,6,3,3,5,3,3,3,5,4,2,1,2,2,4,3,5,3
"ESS9e03_2",9,"3.2","23.11.2023",6515,"AT",0.5530676,0.43605137,0.30209145,0.1317274,0.0012352896,1,2,2,1,1,2,5,3,4,3,6,2,1,5,3,3,1,3,4,3,5,4,3
"ESS9e03_2",9,"3.2","23.11.2023",6522,"AT",1.1061352,0.9590839,0.30209145,0.28973106,0.0006176448,1,2,2,3,2,3,3,3,2,5,2,2,3,1,4,2,2,1,1,1,2,1,3
"ESS9e03_2",9,"3.2","23.11.2023",6526,"AT",0.59357375,0.40156808,0.30209145,0.121310286,0.001150992,89,408,6,1,3,3,5,2,1,5,3,2,2,2,4,2,1,3,5,6,2,4,1
"ESS9e03_2",9,"3.2","23.11.2023",6560,"AT",1.147137,0.89961326,0.30209145,0.27176547,0.00059556845,26,1132,5,1,3,3,5,1,1,3,1,2,1,4,1,1,1,5,1,5,1,5,1
"ESS9e03_2",9,"3.2","23.11.2023",6568,"AT",1.1529205,0.90898925,0.30209145,0.27459788,0.0005925809,45,1300,3,2,3,2,3,4,3,3,3,2,2,3,3,2,2,2,2,3,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",6630,"AT",1.0627724,0.33213785,0.30209145,0.10033601,0.00064284564,79,82,3,3,3,2,4,3,4,3,4,3,3,4,2,3,2,4,3,3,3,3,3
"ESS9e03_2",9,"3.2","23.11.2023",6671,"AT",1.202126,2.7566767,0.30209145,0.83276844,0.00056832534,39,1218,6,1,5,1,6,1,2,6,1,2,1,1,1,1,1,1,1,2,1,1,1
"ESS9e03_2",9,"3.2","23.11.2023",6696,"AT",1.4472709,2.3432612,0.30209145,0.7078792,0.00047205994,85,1675,4,3,2,2,5,3,4,3,3,3,2,4,2,3,2,4,4,3,3,4,2
"ESS9e03_2",9,"3.2","23.11.2023",6765,"AT",0.4926716,0.3513863,0.30209145,0.1061508,0.0013867221,60,1708,3,1,3,3,6,1,1,5,1,3,4,3,3,2,1,1,1,4,2,5,3
"ESS9e03_2",9,"3.2","23.11.2023",6784,"AT",0.9917767,0.30995032,0.30209145,0.09363334,0.0006888634,67,1852,1,2,1,4,4,1,2,5,2,1,1,5,2,1,2,2,2,1,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",6836,"AT",1.7786008,0.55584854,0.30209145,0.16791709,0.0003841214,57,1661,3,3,1,3,4,1,4,4,2,3,3,3,4,3,2,3,2,3,1,5,3
"ESS9e03_2",9,"3.2","23.11.2023",6868,"AT",0.4683896,0.75828004,0.30209145,0.22906992,0.0014586119,101,649,2,2,3,2,6,1,4,5,1,1,3,1,1,1,1,1,2,2,2,3,2
"ESS9e03_2",9,"3.2","23.11.2023",6871,"AT",1.1513605,0.48605648,0.30209145,0.14683351,0.0005933838,88,319,6,1,6,3,6,1,1,6,2,5,3,2,3,1,1,2,6,5,1,6,1
"ESS9e03_2",9,"3.2","23.11.2023",6896,"AT",0.59357375,0.23093084,0.30209145,0.06976223,0.001150992,89,416,4,1,1,1,5,1,1,6,1,1,1,6,1,3,1,6,3,4,1,3,1
"ESS9e03_2",9,"3.2","23.11.2023",6897,"AT",0.49669966,0.19324172,0.30209145,0.05837667,0.0013754764,74,1976,4,4,3,3,4,2,4,5,3,3,3,4,3,4,2,4,3,2,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",6899,"AT",0.5506459,0.4318299,0.30209145,0.13045213,0.0012407223,43,1231,6,1,1,4,4,3,2,6,1,3,3,6,4,1,1,4,4,6,2,4,1
"ESS9e03_2",9,"3.2","23.11.2023",6906,"AT",1.0723196,0.75158906,0.30209145,0.22704864,0.0006371222,26,1143,3,2,2,2,5,1,5,6,1,1,2,2,2,3,1,2,3,2,4,3,1
"ESS9e03_2",9,"3.2","23.11.2023",7016,"AT",0.37701178,0.45183498,0.30209145,0.13649549,0.0018121414,102,665,3,2,2,3,3,2,3,3,2,3,2,4,2,2,2,3,3,3,3,4,3
"ESS9e03_2",9,"3.2","23.11.2023",7043,"AT",0.59357375,0.2227648,0.30209145,0.06729534,0.001150992,89,361,3,2,3,3,3,1,3,5,2,3,1,4,2,3,1,3,2,4,1,4,2
"ESS9e03_2",9,"3.2","23.11.2023",7044,"AT",2.006782,0.780742,0.30209145,0.23585548,0.00034044485,93,514,4,2,2,3,5,2,2,4,2,2,2,4,4,2,2,3,3,4,2,2,3
"ESS9e03_2",9,"3.2","23.11.2023",7046,"AT",0.5730639,0.9277381,0.30209145,0.28026173,0.0011921858,105,727,1,1,1,1,4,4,6,2,5,3,1,2,3,1,1,3,5,3,3,2,1
"ESS9e03_2",9,"3.2","23.11.2023",7158,"AT",0.8700155,1.0682639,0.30209145,0.32271338,0.0007852718,90,455,3,1,4,1,5,1,6,5,1,2,2,2,2,2,1,4,2,1,1,4,3
"ESS9e03_2",9,"3.2","23.11.2023",7171,"AT",1.0723196,0.75158906,0.30209145,0.22704864,0.0006371222,26,1143,3,1,3,4,4,2,3,6,1,4,2,2,3,3,1,3,3,2,1,2,2
"ESS9e03_2",9,"3.2","23.11.2023",7189,"AT",0.6033864,0.9048988,0.30209145,0.2733622,0.0011322738,24,1112,3,2,1,3,3,2,3,3,3,1,2,4,2,2,1,4,1,3,2,2,1
"ESS9e03_2",9,"3.2","23.11.2023",7196,"AT",0.49587885,0.5278561,0.30209145,0.15946081,0.0013777531,36,1151,4,2,2,3,4,1,3,5,2,1,3,5,4,1,1,3,3,3,3,3,2
"ESS9e03_2",9,"3.2","23.11.2023",7245,"AT",0.63517547,0.50078726,0.30209145,0.15128355,0.0010756061,34,946,4,1,2,3,5,1,5,6,1,3,2,2,3,1,1,2,1,1,1,3,1
"ESS9e03_2",9,"3.2","23.11.2023",7253,"AT",0.9310859,0.6525983,0.30209145,0.19714437,0.0007337654,38,1190,4,2,2,4,4,3,5,4,1,3,2,2,2,3,2,5,1,2,1,2,5
"ESS9e03_2",9,"3.2","23.11.2023",7261,"AT",2.0056055,2.4036465,0.30209145,0.72612107,0.00034064456,103,696,4,2,1,3,5,1,2,4,2,2,2,4,2,2,1,2,2,2,2,1,2
"ESS9e03_2",9,"3.2","23.11.2023",7269,"AT",0.510506,0.76164913,0.30209145,0.2300877,0.0013382775,4,807,1,4,1,2,4,2,5,1,2,2,4,4,2,3,2,4,3,2,3,2,2
